2025-05-24 16:11:27,137 - Packets received in last second: 0
2025-05-24 16:11:28,225 - Batch processed 100 packets. CPU: 0.0%, RAM: 88.4%
Received Packet 00000001 | Source IP: 136.70.231.240 | Destination IP: 172.16.0.10 | Source Port: 22641 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 74 | Volume: 418 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00008304 | Source IP: 211.228.116.51 | Destination IP: 10.0.0.50 | Source Port: 39974 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 97 | Volume: 1159 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00008404 | Source IP: 164.198.117.20 | Destination IP: 10.0.0.50 | Source Port: 18880 | Destination Port: 443 | Protocol: TCP | Flags:  | TTL: 142 | Volume: 693 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00008504 | Source IP: 113.182.97.213 | Destination IP: 192.168.1.200 | Source Port: 52367 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 95 | Volume: 411 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00008604 | Source IP: 185.208.151.7 | Destination IP: 10.0.0.50 | Source Port: 63783 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 115 | Volume: 970 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00008704 | Source IP: 222.67.154.133 | Destination IP: 10.0.0.50 | Source Port: 12797 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 200 | Volume: 1160 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00008804 | Source IP: 101.173.174.89 | Destination IP: 10.0.0.50 | Source Port: 60265 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 119 | Volume: 1297 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00008904 | Source IP: 223.234.115.229 | Destination IP: 172.16.0.10 | Source Port: 48385 | Destination Port: 443 | Protocol: TCP | Flags:  | TTL: 252 | Volume: 925 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00009004 | Source IP: 166.224.52.23 | Destination IP: 10.0.0.50 | Source Port: 50557 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 52 | Volume: 1473 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00009104 | Source IP: 73.136.223.56 | Destination IP: 172.16.0.10 | Source Port: 51216 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 121 | Volume: 1421 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00009204 | Source IP: 190.235.26.143 | Destination IP: 10.0.0.50 | Source Port: 28019 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 93 | Volume: 536 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00009304 | Source IP: 64.217.167.171 | Destination IP: 172.16.0.10 | Source Port: 17008 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 147 | Volume: 230 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00009404 | Source IP: 188.103.202.248 | Destination IP: 192.168.1.200 | Source Port: 46586 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 176 | Volume: 525 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00009504 | Source IP: 7.55.154.26 | Destination IP: 172.16.0.10 | Source Port: 23402 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 166 | Volume: 930 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00009604 | Source IP: 55.200.134.167 | Destination IP: 10.0.0.50 | Source Port: 24107 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 232 | Volume: 976 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00009704 | Source IP: 42.125.158.139 | Destination IP: 10.0.0.50 | Source Port: 53341 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 60 | Volume: 857 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00009804 | Source IP: 146.134.190.184 | Destination IP: 192.168.1.200 | Source Port: 51783 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 83 | Volume: 651 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00009904 | Source IP: 174.49.199.25 | Destination IP: 10.0.0.50 | Source Port: 32835 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 113 | Volume: 364 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00010003 | Source IP: 54.90.70.250 | Destination IP: 10.0.0.50 | Source Port: 33794 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 33 | Volume: 1338 | Spoofed: 0 | Attack Type: UDP_Flood
2025-05-24 16:11:28,547 - Batch processed 100 packets. CPU: 0.0%, RAM: 88.5%
Received Packet 00000107 | Source IP: 245.46.45.250 | Destination IP: 192.168.1.200 | Source Port: 48068 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 69 | Volume: 1450 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00000207 | Source IP: 80.106.87.153 | Destination IP: 172.16.0.10 | Source Port: 32601 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 52 | Volume: 698 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00000307 | Source IP: 50.200.102.110 | Destination IP: 172.16.0.10 | Source Port: 27410 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 73 | Volume: 1250 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00000407 | Source IP: 22.235.206.168 | Destination IP: 172.16.0.10 | Source Port: 61640 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 247 | Volume: 848 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00000507 | Source IP: 48.108.177.254 | Destination IP: 192.168.1.200 | Source Port: 47973 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 126 | Volume: 1256 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00000607 | Source IP: 102.126.64.97 | Destination IP: 192.168.1.200 | Source Port: 46166 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 237 | Volume: 1254 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00000707 | Source IP: 113.192.189.182 | Destination IP: 192.168.1.200 | Source Port: 6682 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 110 | Volume: 1200 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00000807 | Source IP: 164.164.167.169 | Destination IP: 10.0.0.50 | Source Port: 50385 | Destination Port: 443 | Protocol: TCP | Flags:  | TTL: 95 | Volume: 924 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00000907 | Source IP: 127.230.241.118 | Destination IP: 192.168.1.200 | Source Port: 27640 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 36 | Volume: 1198 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00001007 | Source IP: 47.86.180.77 | Destination IP: 172.16.0.10 | Source Port: 1676 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 43 | Volume: 317 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00001107 | Source IP: 254.202.227.94 | Destination IP: 172.16.0.10 | Source Port: 18572 | Destination Port: 443 | Protocol: TCP | Flags:  | TTL: 175 | Volume: 1299 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00001207 | Source IP: 203.216.63.135 | Destination IP: 10.0.0.50 | Source Port: 20045 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 132 | Volume: 304 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00001307 | Source IP: 17.163.177.114 | Destination IP: 172.16.0.10 | Source Port: 61860 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 214 | Volume: 411 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00001407 | Source IP: 207.191.138.186 | Destination IP: 172.16.0.10 | Source Port: 15137 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 178 | Volume: 1185 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00001507 | Source IP: 159.198.212.99 | Destination IP: 10.0.0.50 | Source Port: 16992 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 164 | Volume: 887 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00001607 | Source IP: 147.105.146.195 | Destination IP: 10.0.0.50 | Source Port: 27008 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 100 | Volume: 503 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00001707 | Source IP: 64.51.152.201 | Destination IP: 172.16.0.10 | Source Port: 20340 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 201 | Volume: 229 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00001807 | Source IP: 36.134.43.157 | Destination IP: 172.16.0.10 | Source Port: 50357 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 126 | Volume: 375 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00001907 | Source IP: 129.81.224.209 | Destination IP: 192.168.1.200 | Source Port: 10151 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 135 | Volume: 437 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00002007 | Source IP: 39.48.81.124 | Destination IP: 10.0.0.50 | Source Port: 27466 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 41 | Volume: 132 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00002107 | Source IP: 236.151.96.7 | Destination IP: 172.16.0.10 | Source Port: 61783 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 72 | Volume: 964 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00002207 | Source IP: 132.177.177.208 | Destination IP: 172.16.0.10 | Source Port: 52504 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 81 | Volume: 639 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00002307 | Source IP: 135.221.176.95 | Destination IP: 10.0.0.50 | Source Port: 16145 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 76 | Volume: 341 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00002407 | Source IP: 238.77.207.43 | Destination IP: 192.168.1.200 | Source Port: 55764 | Destination Port: 443 | Protocol: TCP | Flags:  | TTL: 79 | Volume: 769 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00002507 | Source IP: 18.212.212.12 | Destination IP: 172.16.0.10 | Source Port: 61764 | Destination Port: 443 | Protocol: TCP | Flags:  | TTL: 116 | Volume: 444 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00002607 | Source IP: 141.82.76.41 | Destination IP: 10.0.0.50 | Source Port: 7799 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 43 | Volume: 417 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00002707 | Source IP: 104.98.126.48 | Destination IP: 10.0.0.50 | Source Port: 10232 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 122 | Volume: 225 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00002807 | Source IP: 7.98.61.253 | Destination IP: 192.168.1.200 | Source Port: 41904 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 204 | Volume: 288 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00002907 | Source IP: 190.81.113.163 | Destination IP: 172.16.0.10 | Source Port: 14558 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 58 | Volume: 1077 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00003007 | Source IP: 130.44.229.11 | Destination IP: 192.168.1.200 | Source Port: 57109 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 123 | Volume: 1352 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00003107 | Source IP: 80.139.96.164 | Destination IP: 192.168.1.200 | Source Port: 46253 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 104 | Volume: 1108 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00003207 | Source IP: 3.234.40.82 | Destination IP: 10.0.0.50 | Source Port: 46877 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 47 | Volume: 920 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00003307 | Source IP: 135.47.97.169 | Destination IP: 172.16.0.10 | Source Port: 50944 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 35 | Volume: 784 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00003407 | Source IP: 61.224.172.3 | Destination IP: 192.168.1.200 | Source Port: 63546 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 93 | Volume: 1458 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00003507 | Source IP: 81.34.142.247 | Destination IP: 10.0.0.50 | Source Port: 58392 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 222 | Volume: 740 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00003607 | Source IP: 203.105.167.161 | Destination IP: 10.0.0.50 | Source Port: 42312 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 158 | Volume: 1033 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00003707 | Source IP: 34.88.123.130 | Destination IP: 172.16.0.10 | Source Port: 46331 | Destination Port: 443 | Protocol: TCP | Flags:  | TTL: 98 | Volume: 484 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00003807 | Source IP: 30.80.212.77 | Destination IP: 192.168.1.200 | Source Port: 61431 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 232 | Volume: 116 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00003907 | Source IP: 149.109.176.9 | Destination IP: 192.168.1.200 | Source Port: 38588 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 239 | Volume: 1400 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00004007 | Source IP: 141.65.87.31 | Destination IP: 10.0.0.50 | Source Port: 11333 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 196 | Volume: 999 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00004107 | Source IP: 22.222.218.72 | Destination IP: 192.168.1.200 | Source Port: 32463 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 137 | Volume: 600 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00004207 | Source IP: 83.77.92.172 | Destination IP: 172.16.0.10 | Source Port: 43067 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 129 | Volume: 296 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00004307 | Source IP: 215.173.135.212 | Destination IP: 172.16.0.10 | Source Port: 61815 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 120 | Volume: 1274 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00004407 | Source IP: 64.22.72.119 | Destination IP: 192.168.1.200 | Source Port: 1655 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 230 | Volume: 211 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00004507 | Source IP: 73.71.221.31 | Destination IP: 192.168.1.200 | Source Port: 6694 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 167 | Volume: 271 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00004607 | Source IP: 90.187.132.158 | Destination IP: 192.168.1.200 | Source Port: 55945 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 64 | Volume: 1038 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00004707 | Source IP: 10.78.39.202 | Destination IP: 10.0.0.50 | Source Port: 34991 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 197 | Volume: 1470 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00004807 | Source IP: 79.244.33.150 | Destination IP: 10.0.0.50 | Source Port: 59465 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 179 | Volume: 715 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00004907 | Source IP: 138.39.198.172 | Destination IP: 10.0.0.50 | Source Port: 43652 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 136 | Volume: 269 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00005007 | Source IP: 19.162.72.214 | Destination IP: 10.0.0.50 | Source Port: 11342 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 126 | Volume: 844 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00005107 | Source IP: 152.65.210.37 | Destination IP: 172.16.0.10 | Source Port: 22220 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 237 | Volume: 1398 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00005207 | Source IP: 119.97.220.85 | Destination IP: 10.0.0.50 | Source Port: 4499 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 218 | Volume: 655 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00005307 | Source IP: 209.4.226.115 | Destination IP: 10.0.0.50 | Source Port: 28133 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 194 | Volume: 773 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00005407 | Source IP: 27.102.67.75 | Destination IP: 172.16.0.10 | Source Port: 50336 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 68 | Volume: 899 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00005507 | Source IP: 8.101.195.66 | Destination IP: 10.0.0.50 | Source Port: 21566 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 240 | Volume: 1212 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00005607 | Source IP: 155.244.129.240 | Destination IP: 192.168.1.200 | Source Port: 48910 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 211 | Volume: 352 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00005707 | Source IP: 129.183.172.156 | Destination IP: 172.16.0.10 | Source Port: 43482 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 34 | Volume: 495 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00005807 | Source IP: 176.98.164.134 | Destination IP: 172.16.0.10 | Source Port: 9958 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 189 | Volume: 1342 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00005907 | Source IP: 90.215.64.27 | Destination IP: 192.168.1.200 | Source Port: 23604 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 54 | Volume: 1434 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00006007 | Source IP: 132.249.70.53 | Destination IP: 172.16.0.10 | Source Port: 28593 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 159 | Volume: 81 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00006107 | Source IP: 161.61.111.79 | Destination IP: 172.16.0.10 | Source Port: 40745 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 239 | Volume: 598 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00006207 | Source IP: 70.56.30.74 | Destination IP: 172.16.0.10 | Source Port: 51777 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 110 | Volume: 399 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00006307 | Source IP: 41.87.207.65 | Destination IP: 192.168.1.200 | Source Port: 61783 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 251 | Volume: 508 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00006407 | Source IP: 212.114.243.16 | Destination IP: 10.0.0.50 | Source Port: 52694 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 49 | Volume: 723 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00006507 | Source IP: 219.219.25.129 | Destination IP: 172.16.0.10 | Source Port: 44882 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 134 | Volume: 1158 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00006607 | Source IP: 240.240.125.165 | Destination IP: 10.0.0.50 | Source Port: 39849 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 145 | Volume: 1003 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00006707 | Source IP: 124.215.81.33 | Destination IP: 10.0.0.50 | Source Port: 47783 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 99 | Volume: 1437 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00006807 | Source IP: 199.174.0.56 | Destination IP: 172.16.0.10 | Source Port: 45631 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 68 | Volume: 132 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00006907 | Source IP: 51.54.229.206 | Destination IP: 172.16.0.10 | Source Port: 32590 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 153 | Volume: 1135 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00007007 | Source IP: 219.78.203.71 | Destination IP: 172.16.0.10 | Source Port: 4713 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 187 | Volume: 471 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00007107 | Source IP: 164.247.232.234 | Destination IP: 10.0.0.50 | Source Port: 15191 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 126 | Volume: 958 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00007207 | Source IP: 82.94.251.54 | Destination IP: 192.168.1.200 | Source Port: 26758 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 78 | Volume: 931 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00007307 | Source IP: 167.207.128.65 | Destination IP: 172.16.0.10 | Source Port: 13757 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 211 | Volume: 1271 | Spoofed: 0 | Attack Type: UDP_Flood
